id,school_name,state,school_type,grade_level,funding_per_student_usd,avg_test_score_percent,student_teacher_ratio,percent_low_income,percent_minority,internet_access_percent,dropout_rate_percent,digital_divide_score,resource_pressure_score,socioeconomic_risk_score,academic_health_score,equity_score,risk_category
817,Williams High School,Georgia,Public,Middle,18579.7,44.1,25.4,69.7,83.4,82.4,9.47,17.599999999999994,25.4,76.55000000000001,34.63,30.326513433432112,High Risk
818,Moore Elementary School,North Carolina,Charter,Elementary,6709.35,40.0,12.5,64.4,69.3,77.9,7.37,22.099999999999994,12.5,66.85,32.63,19.7385177689651,High Risk
819,Hughes Elementary School,California,Charter,High,7680.31,40.0,13.3,62.9,67.6,50.8,9.54,49.2,13.3,65.25,30.46,10.2423894711799,High Risk
820,Rivers Middle School,Georgia,Charter,Middle,17958.56,48.3,25.3,35.5,56.6,83.6,4.53,16.400000000000006,25.3,46.05,43.769999999999996,41.6657011576477,Medium Risk
821,Bright Middle School,Pennsylvania,Charter,High,11358.76,40.0,29.8,20.0,55.0,64.5,4.68,35.5,29.8,37.5,35.32,15.740080285093713,High Risk
822,Fuller Elementary School,Texas,Charter,Middle,9948.5,47.5,25.2,31.0,42.0,74.7,6.06,25.299999999999997,25.2,36.5,41.44,29.009248807721878,High Risk
823,Craig Elementary School,Ohio,Private,Middle,18648.87,54.6,29.9,12.2,52.4,96.6,3.35,3.4000000000000057,29.9,32.3,51.25,54.46463561119136,Medium Risk
824,Hernandez Elementary School,Florida,Private,Elementary,18473.37,47.0,11.3,45.9,36.6,65.1,5.22,34.900000000000006,11.3,41.25,41.78,42.702595982925594,Medium Risk
825,Johnson High School,Florida,Public,Elementary,18820.76,44.8,12.0,44.9,30.3,52.5,4.81,47.5,12.0,37.6,39.989999999999995,36.32286976831585,High Risk
826,Perry Middle School,Georgia,Public,High,15399.8,48.7,18.0,11.7,85.3,55.8,5.6,44.2,18.0,48.5,43.1,32.94519278944229,High Risk
827,Spears High School,California,Private,High,20844.2,59.0,12.7,65.4,53.8,83.7,4.61,16.299999999999997,12.7,59.6,54.39,63.522109281064765,Medium Risk
828,Beltran Middle School,Ohio,Public,Middle,17323.96,58.4,14.3,32.1,64.4,83.3,3.42,16.700000000000003,14.3,48.25,54.98,59.75027846722576,Medium Risk
829,Turner Middle School,New York,Charter,High,6507.51,48.5,18.1,15.0,60.1,74.5,1.67,25.5,18.1,37.55,46.83,32.110390430686614,High Risk
830,Levine High School,Pennsylvania,Private,Elementary,5182.94,40.0,26.2,25.8,69.3,65.5,6.87,34.5,26.2,47.55,33.13,8.638642389112178,High Risk
831,Saunders High School,California,Public,Middle,18054.73,52.3,21.6,66.3,24.9,81.9,6.59,18.099999999999994,21.6,45.599999999999994,45.709999999999994,47.36245176525778,Medium Risk
832,Proctor High School,Michigan,Charter,Elementary,17070.06,63.6,15.6,17.7,78.8,75.9,1.23,24.099999999999994,15.6,48.25,62.370000000000005,63.48669929828733,Medium Risk
833,Kerr High School,Ohio,Charter,High,18410.36,41.1,25.6,63.4,66.1,76.5,7.41,23.5,25.6,64.75,33.69,26.85252111003826,High Risk
834,Williamson Middle School,California,Public,Middle,20255.19,52.4,24.0,41.0,43.1,75.9,5.61,24.099999999999994,24.0,42.05,46.79,47.49555944789808,Medium Risk
835,Medina Elementary School,Pennsylvania,Public,Elementary,6038.48,40.0,17.1,77.8,64.7,75.1,9.12,24.900000000000006,17.1,71.25,30.880000000000003,13.93343482985948,High Risk
836,Barajas Elementary School,Texas,Private,Elementary,13203.13,40.0,28.7,58.4,11.5,55.4,10.21,44.6,28.7,34.95,29.79,13.224691339244671,High Risk
837,Reynolds High School,Michigan,Charter,Middle,9151.9,40.0,17.4,68.9,86.5,58.1,10.18,41.9,17.4,77.7,29.82,10.09813480302043,High Risk
838,Collins Elementary School,New York,Private,Middle,23248.31,47.8,25.8,94.9,73.9,65.2,11.62,34.8,25.8,84.4,36.18,32.01314443751482,High Risk
839,Sherman Middle School,Georgia,Charter,High,10382.46,51.7,28.8,32.8,82.2,96.4,5.99,3.5999999999999943,28.8,57.5,45.71,37.22746080793285,High Risk
840,Morgan High School,North Carolina,Public,Elementary,13427.71,40.0,26.4,63.6,16.8,52.4,9.38,47.6,26.4,40.2,30.619999999999997,13.419935283079553,High Risk
841,Patton Elementary School,Ohio,Charter,Elementary,21123.49,59.1,20.5,31.9,57.9,54.2,4.77,45.8,20.5,44.9,54.33,51.18156901491088,Medium Risk
842,Combs Elementary School,California,Public,Elementary,12236.77,44.9,13.9,79.6,57.7,84.3,6.39,15.700000000000003,13.9,68.65,38.51,33.74525390691956,High Risk
843,Yang Middle School,Florida,Charter,High,5628.65,40.0,21.8,26.5,53.2,52.5,8.35,47.5,21.8,39.85,31.65,7.589902581664908,High Risk
844,Campbell Elementary School,Pennsylvania,Public,Elementary,19360.48,63.2,23.2,11.1,60.8,95.3,0.5,4.700000000000003,23.2,35.949999999999996,62.7,70.0186163328304,Low Risk
845,Baxter Elementary School,Texas,Public,Elementary,12502.42,40.0,27.9,64.6,71.3,67.7,8.83,32.3,27.9,67.94999999999999,31.17,13.194824644803123,High Risk
846,Manning High School,California,Public,Middle,11117.09,49.4,12.4,79.3,10.7,88.5,1.8,11.5,12.4,45.0,47.6,45.61947215056959,Medium Risk
847,Evans Middle School,Pennsylvania,Public,Elementary,7815.52,57.8,15.6,65.5,46.9,96.9,2.87,3.0999999999999943,15.6,56.2,54.93,51.11267230964874,Medium Risk
848,Green Elementary School,Michigan,Public,Middle,6321.66,44.6,11.1,66.3,19.3,77.2,3.38,22.799999999999997,11.1,42.8,41.22,30.610798848016223,High Risk
849,Ford Elementary School,California,Public,Elementary,24000.27,63.0,28.0,20.4,58.4,98.1,0.83,1.9000000000000057,28.0,39.4,62.17,72.71910111013159,Low Risk
850,Greene Middle School,New York,Charter,Middle,17863.23,43.5,28.5,92.9,81.2,84.8,11.72,15.200000000000003,28.5,87.05000000000001,31.78,25.337102521462967,High Risk
851,Hardin High School,Florida,Public,Elementary,12750.15,40.0,28.0,92.9,25.6,71.4,10.63,28.599999999999994,28.0,59.25,29.369999999999997,15.10442358669406,High Risk
852,Zimmerman Middle School,New York,Private,Middle,20593.34,58.2,15.8,37.2,22.2,73.2,2.72,26.799999999999997,15.8,29.700000000000003,55.480000000000004,61.803440132985834,Medium Risk
853,Brooks High School,Texas,Charter,Middle,7349.01,40.0,22.0,81.7,17.9,61.5,9.78,38.5,22.0,49.8,30.22,10.57118416008148,High Risk
854,Gutierrez Elementary School,Pennsylvania,Charter,Middle,19922.05,43.1,18.6,69.8,65.1,50.8,11.03,49.2,18.6,67.44999999999999,32.07,24.183008241375422,High Risk
855,Gonzalez High School,Illinois,Charter,Elementary,20346.75,57.1,23.7,28.5,54.8,76.1,4.37,23.900000000000006,23.7,41.65,52.730000000000004,54.211937609643144,Medium Risk
856,Green Middle School,Ohio,Public,Middle,11147.97,49.4,28.2,22.2,47.9,96.7,1.93,3.299999999999997,28.2,35.05,47.47,40.681188658091195,Medium Risk
857,Lin Elementary School,Ohio,Private,Elementary,7505.28,40.0,23.5,74.4,90.7,65.3,10.73,34.7,23.5,82.55000000000001,29.27,6.242054069439413,High Risk
858,Glass Middle School,Texas,Private,High,9729.22,40.0,27.0,34.9,60.7,58.4,9.82,41.6,27.0,47.8,30.18,9.619957400520606,High Risk
859,Smith High School,Michigan,Private,High,13447.18,40.0,24.6,81.8,75.1,54.3,13.01,45.7,24.6,78.44999999999999,26.990000000000002,8.216583563290287,High Risk
860,Bell Middle School,Illinois,Charter,Middle,9377.88,40.0,18.6,64.3,7.5,56.6,6.68,43.4,18.6,35.9,33.32,16.50494064929365,High Risk
861,Simon Elementary School,Ohio,Public,High,21710.98,47.6,16.8,86.6,33.4,73.2,8.66,26.799999999999997,16.8,60.0,38.94,42.6773096451189,Medium Risk
862,Parker High School,North Carolina,Private,High,15871.92,48.4,22.6,41.0,41.5,91.9,2.3,8.099999999999994,22.6,41.25,46.1,45.478936769517844,Medium Risk
863,Griffin Middle School,Texas,Charter,Middle,9859.65,50.5,13.0,22.7,52.5,77.2,3.39,22.799999999999997,13.0,37.6,47.11,41.551140151259666,Medium Risk
864,Hughes Elementary School,Michigan,Private,High,7493.49,40.0,21.2,62.7,17.8,76.2,8.22,23.799999999999997,21.2,40.25,31.78,18.326102515747063,High Risk
865,Brock Middle School,Illinois,Public,Middle,7053.01,45.8,17.6,18.4,42.5,86.7,1.94,13.299999999999997,17.6,30.45,43.86,34.82157443659304,High Risk
866,Martin Elementary School,Pennsylvania,Private,Middle,5145.76,40.0,19.7,48.3,68.2,60.8,8.28,39.2,19.7,58.25,31.72,8.609410017551333,High Risk
867,Casey Middle School,Illinois,Public,High,14079.89,40.0,22.4,84.9,66.2,92.3,8.12,7.700000000000003,22.4,75.55000000000001,31.880000000000003,26.008287822550308,High Risk
868,Acevedo Elementary School,Texas,Public,Middle,21953.97,51.5,20.8,62.2,18.0,68.4,7.32,31.599999999999994,20.8,40.1,44.18,47.111939614338404,Medium Risk
869,Goodwin Elementary School,Ohio,Public,Middle,5409.79,40.0,12.4,82.5,36.6,58.2,8.55,41.8,12.4,59.55,31.45,11.934310394012,High Risk
870,Torres Middle School,Texas,Public,High,9310.7,40.0,22.5,64.7,7.5,55.4,9.57,44.6,22.5,36.1,30.43,12.429128935919694,High Risk
871,Foster Middle School,Texas,Private,Middle,6262.58,41.5,13.4,56.3,66.9,81.2,6.3,18.799999999999997,13.4,61.6,35.2,22.88977344303199,High Risk
872,King High School,Michigan,Private,Elementary,10171.44,51.7,10.3,39.2,24.3,92.5,0.5,7.5,10.3,31.75,51.2,52.36154824925883,Medium Risk
873,Allen High School,Pennsylvania,Charter,Middle,15261.23,46.6,27.6,81.8,66.5,98.4,7.15,1.5999999999999943,27.6,74.15,39.45,35.19735907138519,High Risk
874,Patrick Middle School,Illinois,Private,Elementary,21126.13,65.0,10.5,45.9,85.7,91.3,0.5,8.700000000000003,10.5,65.8,64.5,76.09323527155787,Low Risk
875,Russell High School,Florida,Charter,Middle,17607.74,40.3,14.3,50.4,85.6,60.2,6.27,39.8,14.3,68.0,34.03,25.884142532021386,High Risk
876,Jones Elementary School,North Carolina,Private,Middle,24763.37,46.0,12.0,82.2,29.7,55.2,6.26,44.8,12.0,55.95,39.74,42.42285679550414,Medium Risk
877,Dennis Middle School,Ohio,Charter,Middle,9293.89,40.0,17.5,42.1,84.1,50.6,9.37,49.4,17.5,63.099999999999994,30.630000000000003,9.987200194562348,High Risk
878,Cooper Elementary School,California,Public,High,13869.84,44.9,27.6,31.4,67.0,80.9,7.96,19.099999999999994,27.6,49.2,36.94,28.520898342484834,High Risk
879,Ramos Middle School,Texas,Charter,Middle,15504.27,40.1,27.0,66.1,72.9,77.0,11.15,23.0,27.0,69.5,28.950000000000003,19.287198781818375,High Risk
880,Melendez Middle School,Pennsylvania,Public,High,18768.56,59.8,10.9,78.8,8.6,92.7,0.5,7.299999999999997,10.9,43.699999999999996,59.3,70.30884731807156,Low Risk
881,Smith High School,Ohio,Private,High,5311.0,40.0,27.6,56.8,46.2,63.0,10.56,37.0,27.6,51.5,29.439999999999998,4.905441727745288,High Risk
882,Mckay Elementary School,Pennsylvania,Public,Elementary,20275.54,59.5,15.0,40.4,30.0,61.3,5.46,38.7,15.0,35.2,54.04,57.367656091332044,Medium Risk
883,Lane Elementary School,Illinois,Charter,Middle,18930.9,51.1,15.3,79.2,69.1,96.6,4.46,3.4000000000000057,15.3,74.15,46.64,52.65765360143276,Medium Risk
884,Jacobs Elementary School,Florida,Public,High,16799.38,41.2,11.8,65.1,85.4,60.5,8.23,39.5,11.8,75.25,32.97,25.71566063704542,High Risk
885,Vazquez Elementary School,Florida,Private,Elementary,24569.3,55.2,21.5,40.9,5.3,65.4,2.21,34.599999999999994,21.5,23.099999999999998,52.99,57.87555863431849,Medium Risk
886,Nichols Middle School,North Carolina,Charter,Elementary,10307.57,40.0,21.5,49.8,82.8,65.2,8.74,34.8,21.5,66.3,31.259999999999998,13.754937408063473,High Risk
887,Hill High School,Pennsylvania,Private,Elementary,11102.97,58.4,15.9,21.9,69.9,89.3,0.5,10.700000000000003,15.9,45.900000000000006,57.9,55.33579852794804,Medium Risk
888,Hill Elementary School,New York,Public,Middle,6779.95,45.2,13.1,53.3,6.7,88.3,2.91,11.700000000000003,13.1,30.0,42.290000000000006,36.5554530136617,High Risk
889,Vasquez Middle School,California,Public,Elementary,21735.99,46.5,27.5,45.8,90.1,96.1,3.83,3.9000000000000057,27.5,67.94999999999999,42.67,44.18615319590028,Medium Risk
890,Wright High School,New York,Charter,High,11241.62,40.0,17.0,11.4,30.8,53.6,5.22,46.4,17.0,21.1,34.78,21.25369331068002,High Risk
891,Goodwin Middle School,Georgia,Charter,Elementary,21005.39,42.1,27.7,83.8,40.2,77.2,11.34,22.799999999999997,27.7,62.0,30.76,28.727853919416035,High Risk
892,Downs Middle School,Pennsylvania,Public,High,17392.29,60.5,24.0,18.0,8.6,97.7,0.5,2.299999999999997,24.0,13.3,60.0,67.9384490915782,Medium Risk
893,Sanchez High School,California,Private,Middle,9212.64,41.0,12.8,64.0,60.5,78.7,4.55,21.299999999999997,12.8,62.25,36.45,25.871021776572377,High Risk
894,Edwards Middle School,Michigan,Charter,High,8253.69,48.1,10.3,10.9,91.5,68.8,0.5,31.200000000000003,10.3,51.2,47.6,34.81280957252022,High Risk
895,Brown Middle School,Illinois,Private,Elementary,14768.73,61.3,11.2,36.0,15.0,94.3,0.5,5.700000000000003,11.2,25.5,60.8,70.41290026822564,Low Risk
896,Shelton High School,New York,Charter,Elementary,10424.44,40.7,26.3,43.9,76.0,70.8,7.44,29.200000000000003,26.3,59.95,33.260000000000005,15.377621518216944,High Risk
897,Thompson High School,Texas,Charter,Elementary,9221.91,40.0,14.4,21.2,56.7,54.3,3.42,45.7,14.4,38.95,36.58,18.997159003769973,High Risk
898,Klein High School,Texas,Private,Middle,6485.08,40.0,18.9,79.2,23.4,69.5,9.18,30.5,18.9,51.3,30.82,14.201592710443117,High Risk
899,Martin High School,Pennsylvania,Private,High,6122.9,44.0,16.8,28.0,70.9,77.7,3.31,22.299999999999997,16.8,49.45,40.69,25.632885609633703,High Risk
900,Martin Elementary School,Ohio,Private,High,23421.96,50.2,22.0,65.0,54.3,83.0,5.08,17.0,22.0,59.65,45.120000000000005,49.89301459240227,Medium Risk
901,Hart High School,Georgia,Charter,Middle,20289.75,61.9,15.5,59.3,39.6,90.6,1.72,9.400000000000006,15.5,49.45,60.18,69.90910916048873,Medium Risk
902,Walker Middle School,Illinois,Public,Middle,12136.25,40.0,21.2,39.2,85.9,60.0,9.38,40.0,21.2,62.550000000000004,30.619999999999997,14.474411889906527,High Risk
903,Martin Elementary School,Ohio,Charter,High,9360.59,40.0,18.9,40.8,68.7,64.3,7.71,35.7,18.9,54.75,32.29,15.911120830437254,High Risk
904,Andrews Middle School,Florida,Public,Middle,18697.17,72.2,10.5,27.9,91.4,95.5,0.5,4.5,10.5,59.650000000000006,71.7,84.40437099034786,Low Risk
905,Rice Middle School,Michigan,Charter,High,12300.19,40.0,15.3,53.7,60.1,56.0,8.7,44.0,15.3,56.900000000000006,31.3,17.776614705185903,High Risk
906,Garcia Elementary School,North Carolina,Public,Elementary,16047.92,48.1,25.1,92.9,31.6,78.0,8.08,22.0,25.1,62.25,40.02,33.54169040323871,High Risk
907,Dunn High School,Michigan,Private,Elementary,23670.41,62.3,11.7,29.0,40.5,60.3,2.25,39.7,11.7,34.75,60.05,67.79546784349658,Medium Risk
908,Mueller High School,New York,Private,Elementary,23171.27,62.6,13.2,43.8,19.6,85.7,0.89,14.299999999999997,13.2,31.7,61.71,76.56530672812953,Low Risk
909,Miller Elementary School,Illinois,Charter,Middle,11008.01,47.5,17.9,28.6,18.9,68.5,3.08,31.5,17.9,23.75,44.42,35.41143136426123,High Risk
910,Jarvis Middle School,North Carolina,Private,Middle,15577.66,40.0,27.9,68.8,48.0,76.5,9.92,23.5,27.9,58.4,30.08,20.645013932996406,High Risk
911,Jackson Elementary School,Illinois,Public,Middle,9524.96,40.0,11.0,83.9,94.7,60.8,8.79,39.2,11.0,89.30000000000001,31.21,14.18751649523359,High Risk
912,Farley Middle School,Texas,Charter,High,15227.4,43.6,14.5,65.6,32.7,51.3,8.92,48.7,14.5,49.15,34.68,25.38230777795832,High Risk
913,Chen High School,Ohio,Public,Elementary,24487.67,76.4,11.5,40.2,26.7,97.5,0.5,2.5,11.5,33.45,75.9,100.0,Low Risk
914,Snyder Elementary School,Michigan,Charter,Middle,16149.46,48.2,26.6,46.6,11.8,85.6,1.4,14.400000000000006,26.6,29.200000000000003,46.800000000000004,43.1280624414402,Medium Risk
915,Young Elementary School,Pennsylvania,Public,Middle,14987.76,56.1,11.4,43.7,69.1,72.8,4.69,27.200000000000003,11.4,56.4,51.410000000000004,50.56152679022976,Medium Risk
916,Deleon High School,Texas,Public,High,8502.16,45.1,15.0,38.7,72.8,65.8,1.8,34.2,15.0,55.75,43.300000000000004,26.453558465868444,High Risk
917,Reese Middle School,Georgia,Private,Elementary,6110.34,48.2,11.3,26.4,32.2,60.9,2.36,39.1,11.3,29.3,45.84,31.328637409356375,High Risk
918,Nguyen Elementary School,Ohio,Private,Elementary,21551.26,58.5,13.7,19.9,75.7,51.0,5.12,49.0,13.7,47.8,53.38,53.206571169419725,Medium Risk
919,Kline Elementary School,Florida,Public,Elementary,23806.61,64.0,25.2,56.3,42.1,87.9,3.82,12.099999999999994,25.2,49.2,60.18,69.09901878173524,Medium Risk
920,Sanchez Middle School,California,Charter,Middle,16633.12,42.6,28.1,58.1,57.9,99.2,4.49,0.7999999999999972,28.1,58.0,38.11,35.30824261813915,High Risk
921,Kelley High School,New York,Private,High,11798.04,41.3,17.5,48.9,38.7,64.5,5.29,35.5,17.5,43.8,36.01,23.809405127159785,High Risk
922,Briggs Middle School,California,Private,High,6927.49,40.0,29.7,48.3,17.7,82.7,8.12,17.299999999999997,29.7,33.0,31.880000000000003,16.058257508829666,High Risk
923,Daniels High School,Georgia,Private,Middle,16080.69,41.3,14.3,66.1,81.4,51.6,7.18,48.4,14.3,73.75,34.12,21.14967376447506,High Risk
924,Rice Middle School,Ohio,Public,High,24366.72,69.1,15.5,23.7,52.6,91.2,0.5,8.799999999999997,15.5,38.15,68.6,85.7700831785057,Low Risk
925,Whitaker Elementary School,Florida,Private,Elementary,7629.57,43.9,15.8,60.7,73.8,98.1,4.22,1.9000000000000057,15.8,67.25,39.68,32.04134474745196,High Risk
926,Garza Middle School,Texas,Private,Elementary,12901.02,47.8,15.3,59.2,16.7,50.1,5.91,49.9,15.3,37.95,41.89,29.852990159444406,High Risk
927,Cook High School,Michigan,Public,High,16569.84,42.4,11.4,71.9,53.9,50.2,8.15,49.8,11.4,62.900000000000006,34.25,25.321678865288213,High Risk
928,Ward Elementary School,North Carolina,Private,High,17018.49,55.2,15.5,55.5,91.8,88.1,2.82,11.900000000000006,15.5,73.65,52.38,53.20220588715083,Medium Risk
929,Thomas Middle School,Ohio,Private,High,19992.39,40.7,16.4,79.9,82.7,50.9,12.2,49.1,16.4,81.30000000000001,28.500000000000004,20.18982931934284,High Risk
930,Fox Middle School,California,Public,High,10149.31,45.4,15.0,18.7,65.5,61.0,5.05,39.0,15.0,42.1,40.35,27.49399684993155,High Risk
931,Blackwell Middle School,Illinois,Charter,High,5964.16,40.0,26.5,28.3,11.5,69.5,3.78,30.5,26.5,19.9,36.22,15.97482025783605,High Risk
932,Williams High School,New York,Private,Middle,18840.33,58.0,17.6,16.4,51.0,63.1,2.26,36.9,17.6,33.7,55.74,54.63357010953294,Medium Risk
933,Hunter Elementary School,New York,Charter,High,8740.17,41.6,28.2,68.0,42.5,91.7,6.57,8.299999999999997,28.2,55.25,35.03,21.724219218149177,High Risk
934,Taylor Elementary School,California,Public,High,19537.49,69.7,11.8,51.2,36.4,90.0,1.77,10.0,11.8,43.8,67.93,81.28032090015698,Low Risk
935,Middleton High School,Pennsylvania,Private,Elementary,15051.48,48.0,16.0,87.5,12.6,80.5,4.98,19.5,16.0,50.05,43.019999999999996,41.47761629410852,Medium Risk
936,Boyd Elementary School,Michigan,Public,Middle,16280.13,46.2,12.2,93.8,88.1,74.4,10.57,25.599999999999994,12.2,90.94999999999999,35.63,32.60444844324475,High Risk
937,Griffin High School,Florida,Private,Middle,21788.53,48.7,10.8,89.5,8.0,64.3,7.14,35.7,10.8,48.75,41.56,46.736230063241734,Medium Risk
938,Barnett High School,Florida,Charter,Elementary,18401.05,56.7,18.5,46.9,41.9,86.5,1.57,13.5,18.5,44.4,55.13,58.96173671809836,Medium Risk
939,Fuller High School,Florida,Charter,Middle,7323.13,40.0,12.7,74.5,72.5,52.6,8.88,47.4,12.7,73.5,31.119999999999997,9.954376637313569,High Risk
940,Hudson Middle School,Pennsylvania,Private,Elementary,20102.49,65.7,16.1,27.0,37.4,79.2,0.5,20.799999999999997,16.1,32.2,65.2,72.97801997053479,Low Risk
941,Chase Middle School,New York,Charter,Middle,19276.61,65.2,11.0,39.2,46.2,88.2,0.5,11.799999999999997,11.0,42.7,64.7,76.02856794402102,Low Risk
942,Jackson Elementary School,Texas,Charter,High,20835.75,51.2,19.3,69.5,32.4,58.6,8.2,41.4,19.3,50.95,43.0,41.01782496276027,Medium Risk
943,Baker Middle School,North Carolina,Charter,High,8864.83,44.1,17.1,30.4,47.6,64.8,3.44,35.2,17.1,39.0,40.660000000000004,25.670278684551576,High Risk
944,Freeman Elementary School,Ohio,Private,High,11292.73,45.2,20.0,49.5,31.5,63.3,4.13,36.7,20.0,40.5,41.07,27.1147217673869,High Risk
945,Ashley Elementary School,California,Charter,Elementary,18816.21,56.5,16.2,46.4,29.3,72.1,3.22,27.900000000000006,16.2,37.85,53.28,55.69651196185076,Medium Risk
946,Johnson Middle School,New York,Public,Elementary,15922.25,56.1,16.9,55.5,7.4,94.5,0.5,5.5,16.9,31.45,55.6,61.33058285586422,Medium Risk
947,Burns Elementary School,Texas,Private,High,17230.94,58.8,12.0,69.3,35.5,92.1,1.66,7.900000000000006,12.0,52.4,57.14,64.73263711322943,Medium Risk
948,Ruiz High School,Illinois,Charter,Middle,19174.77,43.3,11.7,76.2,29.9,78.5,4.76,21.5,11.7,53.05,38.54,41.976663514448326,Medium Risk
949,Johnson High School,Florida,Public,Elementary,12324.46,46.3,10.6,59.6,75.3,68.2,4.9,31.799999999999997,10.6,67.45,41.4,32.71758321299495,High Risk
950,Evans High School,Illinois,Public,High,10223.65,40.0,14.3,87.2,68.3,54.3,13.17,45.7,14.3,77.75,26.83,10.46453944401571,High Risk
951,Henderson Elementary School,Ohio,Private,Middle,17219.41,40.0,27.0,31.3,78.4,63.2,8.22,36.8,27.0,54.85,31.78,19.70694607939395,High Risk
952,Thompson High School,North Carolina,Charter,High,9966.62,41.5,19.0,71.6,61.6,83.0,7.6,17.0,19.0,66.6,33.9,23.29086347026119,High Risk
953,Williams High School,Florida,Public,Middle,13896.1,49.4,13.1,48.1,72.4,68.3,3.02,31.700000000000003,13.1,60.25,46.379999999999995,38.7643725983852,High Risk
954,Fleming Elementary School,Texas,Public,Middle,20653.17,46.3,18.6,65.7,25.0,65.5,6.51,34.5,18.6,45.35,39.79,39.14032154811458,High Risk
955,Wilcox High School,California,Public,Middle,23652.5,62.6,18.1,48.6,33.2,91.4,2.03,8.599999999999994,18.1,40.900000000000006,60.57,74.48095629169993,Low Risk
956,Lopez Middle School,Pennsylvania,Public,Elementary,22037.91,55.9,29.7,64.2,41.4,81.7,5.92,18.299999999999997,29.7,52.8,49.98,50.9349974640189,Medium Risk
957,Odonnell Elementary School,Texas,Charter,Elementary,24905.29,60.3,29.0,46.8,34.3,96.3,4.66,3.700000000000003,29.0,40.55,55.64,67.3791856316962,Medium Risk
958,Steele Elementary School,Texas,Charter,Middle,5938.2,51.4,18.0,43.3,76.8,92.2,1.8,7.799999999999997,18.0,60.05,49.6,38.0287592308301,High Risk
959,Sanchez Elementary School,Florida,Private,Elementary,17574.9,46.5,13.9,74.6,71.5,67.1,7.47,32.900000000000006,13.9,73.05,39.03,34.825839635225414,High Risk
960,Fowler High School,North Carolina,Public,Elementary,10657.23,52.4,17.8,30.8,10.8,81.7,1.12,18.299999999999997,17.8,20.8,51.28,46.932745844773706,Medium Risk
961,Wolf Elementary School,Michigan,Public,Elementary,23162.29,61.8,22.6,80.6,36.5,88.5,5.86,11.5,22.6,58.55,55.94,65.15996176779221,Medium Risk
962,Patel Elementary School,Georgia,Charter,High,20744.05,56.4,11.7,80.1,13.3,74.4,4.16,25.599999999999994,11.7,46.699999999999996,52.239999999999995,59.56145520047708,Medium Risk
963,Obrien Elementary School,New York,Public,Elementary,23370.98,54.4,16.2,64.3,90.5,84.3,4.99,15.700000000000003,16.2,77.4,49.41,56.36556680155286,Medium Risk
964,Cunningham High School,Georgia,Private,High,15405.36,51.0,14.3,83.9,41.6,93.9,4.63,6.099999999999994,14.3,62.75,46.37,49.59376876401708,Medium Risk
965,Hernandez High School,New York,Charter,Middle,17893.28,53.5,24.2,29.2,66.5,82.2,3.05,17.799999999999997,24.2,47.85,50.45,48.52320476092215,Medium Risk
966,Brown Elementary School,California,Public,High,21381.93,57.0,14.6,61.7,35.4,92.1,3.23,7.900000000000006,14.6,48.55,53.77,65.66228749569183,Medium Risk
967,Burns Elementary School,Florida,Charter,Elementary,5618.49,40.0,18.4,69.8,30.2,88.5,6.3,11.5,18.4,50.0,33.7,21.55431887403223,High Risk
968,Graham High School,Ohio,Public,High,6988.88,40.0,18.3,13.6,59.3,59.6,4.87,40.4,18.3,36.449999999999996,35.13,15.688294219122449,High Risk
969,Fisher Middle School,Michigan,Private,Middle,8091.47,40.0,21.1,77.7,55.1,59.3,10.09,40.7,21.1,66.4,29.91,8.750768478115376,High Risk
970,Castro High School,Ohio,Charter,Middle,5955.35,44.9,24.6,20.5,70.5,98.6,3.57,1.4000000000000057,24.6,45.5,41.33,29.71275537689015,High Risk
971,Burton Middle School,Texas,Private,Elementary,5473.56,40.0,12.2,92.8,81.9,88.0,7.42,12.0,12.2,87.35,32.58,19.124513184457392,High Risk
972,Flores High School,Ohio,Public,Middle,19512.19,64.3,18.2,28.6,59.6,98.6,0.5,1.4000000000000057,18.2,44.1,63.8,74.45034071403227,Low Risk
973,Hensley Middle School,Florida,Public,Elementary,13311.58,60.6,15.2,29.7,12.8,94.9,0.5,5.099999999999994,15.2,21.25,60.1,66.35035665957028,Medium Risk
974,Warner Middle School,Pennsylvania,Private,Elementary,20784.6,56.7,21.7,27.6,64.4,65.6,6.64,34.400000000000006,21.7,46.0,50.06,50.12040907697035,Medium Risk
975,Armstrong High School,Ohio,Private,High,23530.06,52.6,11.8,74.6,14.3,62.1,4.54,37.9,11.8,44.449999999999996,48.06,53.95066892996318,Medium Risk
976,Campos Middle School,North Carolina,Charter,Elementary,24955.96,55.3,19.4,30.7,9.3,53.7,5.55,46.3,19.4,20.0,49.75,54.52935872859802,Medium Risk
977,Williamson Elementary School,North Carolina,Charter,Middle,8214.13,50.1,12.0,37.3,82.0,78.8,0.87,21.200000000000003,12.0,59.65,49.230000000000004,38.36702937114564,High Risk
978,Lewis Middle School,Illinois,Public,High,15368.29,49.3,21.9,59.6,80.3,99.7,5.11,0.29999999999999716,21.9,69.95,44.19,43.87351013351839,Medium Risk
979,Wallace Middle School,Florida,Charter,Middle,12663.93,40.0,22.1,39.1,50.8,54.8,9.97,45.2,22.1,44.95,30.03,14.93251980213196,High Risk
980,Carr Middle School,Georgia,Private,Elementary,18270.33,46.6,26.4,86.5,65.2,89.7,9.46,10.299999999999997,26.4,75.85,37.14,35.0858035359892,High Risk
